ts,consumer1,consumer2
2019-02-01 00:09:30,512.4120062,460.4332916
2019-02-01 00:09:40,485.7453341,460.4546766
2019-02-01 00:09:50,455.5875387,455.8942103
2019-02-01 00:10:00,468.346077,441.076005
2019-02-01 00:10:10,438.7167174,441.6523214
2019-02-01 00:10:20,454.4312406,450.319641
2019-02-01 00:10:30,430.2852059,439.8694002
2019-02-01 00:10:40,435.7974933,404.7555161
2019-02-01 00:10:50,469.3266303,441.6476712
2019-02-01 00:11:00,428.9260682,437.2734678
2019-02-01 00:11:10,418.2325566,402.0442746
2019-02-01 00:11:20,459.6341321,473.2061822
2019-02-01 00:11:30,446.9090454,416.4298719
2019-02-01 00:11:40,442.4827281,412.3054292
2019-02-01 00:11:50,461.5204394,433.912241
2019-02-01 00:12:00,441.5526402,438.7047012
2019-02-01 00:12:10,437.1793715,416.2691375
2019-02-01 00:12:20,431.466528,399.587756
2019-02-01 00:12:30,418.5104535,432.9146321
2019-02-01 00:12:40,409.9229493,422.1125501
2019-02-01 00:12:50,401.9627736,406.4895122
2019-02-01 00:13:00,372.862218,412.2583997
2019-02-01 00:13:10,430.989734,444.3833151
2019-02-01 00:13:20,426.7210769,439.982004
2019-02-01 00:13:30,422.4946971,435.6242838
2019-02-01 00:13:40,425.2740456,422.3334705
2019-02-01 00:13:50,432.1842662,385.9781583
2019-02-01 00:14:00,405.7688766,382.1553066
2019-02-01 00:14:10,460.6721744,436.357227
2019-02-01 00:14:20,404.9011194,435.7253348
2019-02-01 00:14:30,400.8908462,398.2172205
2019-02-01 00:14:40,400.9094397,422.908055
2019-02-01 00:14:50,417.7208306,423.0554363
2019-02-01 00:15:00,413.583584,386.6379699
2019-02-01 00:15:10,448.8882918,497.0839016
2019-02-01 00:15:20,467.7115835,516.5897279
2019-02-01 00:15:30,466.7977814,500.0424071
2019-02-01 00:15:40,426.6148818,495.089816
2019-02-01 00:15:50,405.1772501,472.1837663
2019-02-01 00:16:00,467.7983346,525.2592246
2019-02-01 00:16:10,463.1650967,520.0568741
2019-02-01 00:16:20,440.1424608,514.9060484
2019-02-01 00:16:30,444.5866119,519.0648567
2019-02-01 00:16:40,406.3156898,456.2245061
2019-02-01 00:16:50,402.2913939,451.7058956
2019-02-01 00:17:00,445.5395396,464.7232758
2019-02-01 00:17:10,463.2939285,464.7448151
2019-02-01 00:17:20,423.4126388,460.1418134
2019-02-01 00:17:30,438.564765,473.9187852
2019-02-01 00:17:40,442.188443,446.2899246
2019-02-01 00:17:50,462.6672362,497.4009632
2019-02-01 00:18:00,458.0848077,492.474519
2019-02-01 00:18:10,453.5477645,439.8081453
2019-02-01 00:18:20,437.46633,448.2420257
2019-02-01 00:18:30,433.133498,435.5811054
2019-02-01 00:18:40,402.7880288,404.8303929
2019-02-01 00:18:50,521.4303752,464.5300943
2019-02-01 00:19:00,495.5115189,451.1993309
2019-02-01 00:19:10,452.8568622,446.7304781
2019-02-01 00:19:20,483.8259773,452.0455337
2019-02-01 00:19:30,446.2462671,428.9785964
2019-02-01 00:19:40,441.8264687,392.0512289
2019-02-01 00:19:50,448.7858264,432.7698648
2019-02-01 00:20:00,442.1228523,445.305347
2019-02-01 00:20:10,466.1586501,454.6481631
2019-02-01 00:20:20,445.600356,422.2106835
2019-02-01 00:20:30,425.4866637,439.0492914
2019-02-01 00:20:40,438.3366449,477.3868968
2019-02-01 00:20:50,433.9951797,472.6586621
2019-02-01 00:21:00,409.4560469,447.1053611
2019-02-01 00:21:10,440.7341685,447.2132651
2019-02-01 00:21:20,419.6658366,457.4086443
2019-02-01 00:21:30,415.5092913,423.7729215
2019-02-01 00:21:40,458.3806941,456.7409076
2019-02-01 00:21:50,402.8870172,434.9074059
2019-02-01 00:22:00,398.8966538,430.599899
2019-02-01 00:22:10,398.8430111,393.24605
2019-02-01 00:22:20,415.5677099,414.6198663
2019-02-01 00:22:30,411.4517487,378.9285143
2019-02-01 00:22:40,446.2416422,485.8808282
2019-02-01 00:22:50,464.0239755,474.9385953
2019-02-01 00:23:00,449.0061635,494.1822213
2019-02-01 00:23:10,439.1394135,489.2876243
2019-02-01 00:23:20,437.4863574,437.2676586
2019-02-01 00:23:30,471.3060462,446.791391
2019-02-01 00:23:40,430.7350218,442.3661705
2019-02-01 00:23:50,444.3313988,422.3143101
2019-02-01 00:24:00,435.0432923,445.146441
2019-02-01 00:24:10,430.7344275,455.4591441
2019-02-01 00:24:20,426.4682387,416.2522512
2019-02-01 00:24:30,460.981908,476.4614742
2019-02-01 00:24:40,471.906257,476.4835115
2019-02-01 00:24:50,445.5337098,471.7642001
2019-02-01 00:25:00,459.1927539,460.8178893
2019-02-01 00:25:10,423.8821926,466.7085878
2019-02-01 00:25:20,442.4069498,457.1937446
2019-02-01 00:25:30,438.0251445,452.665484
2019-02-01 00:25:40,433.6867377,439.6946724
2019-02-01 00:25:50,423.0519081,418.2958557
2019-02-01 00:26:00,418.8618015,414.1528553
2019-02-01 00:26:10,397.6469427,410.0508884
2019-02-01 00:26:20,465.2433323,483.3555705
2019-02-01 00:26:30,454.5796397,466.6980846
2019-02-01 00:26:40,450.0772637,449.2426523
2019-02-01 00:26:50,462.9177804,495.4254383
2019-02-01 00:27:00,450.1188725,437.7292472
2019-02-01 00:27:10,445.6606752,432.7632671
2019-02-01 00:27:20,437.7858945,461.8413287
2019-02-01 00:27:30,446.0469234,437.4730892
2019-02-01 00:27:40,415.0830554,459.4852631
2019-02-01 00:27:50,410.9718665,454.9342926
2019-02-01 00:28:00,427.3487022,447.6558746
2019-02-01 00:28:10,457.9450925,484.9005978
2019-02-01 00:28:20,453.4093736,443.1592991
2019-02-01 00:28:30,433.3275467,439.3949097
2019-02-01 00:28:40,471.499083,459.6623142
2019-02-01 00:28:50,439.8190278,462.8401676
2019-02-01 00:29:00,417.7354196,422.9978751
2019-02-01 00:29:10,439.5462534,473.3796233
2019-02-01 00:29:20,444.4254276,468.6910272
2019-02-01 00:29:30,421.6492922,464.0488683
2019-02-01 00:29:40,397.7487849,431.7011337
2019-02-01 00:29:50,397.7671553,425.0146877
2019-02-01 00:30:00,393.8274606,420.8051193
2019-02-01 00:30:10,488.3340057,460.44801
2019-02-01 00:30:20,488.3565566,460.4692733
2019-02-01 00:30:30,457.9110591,477.7127919
2019-02-01 00:30:40,453.3756639,455.6618027
2019-02-01 00:30:50,434.8799528,442.9781904
2019-02-01 00:31:00,491.3836385,476.7023991
2019-02-01 00:31:10,480.6719067,471.9808814
2019-02-01 00:31:20,478.8189957,430.596743
2019-02-01 00:31:30,446.4414017,479.9201093
2019-02-01 00:31:40,457.9552731,448.0366976
2019-02-01 00:31:50,421.7051918,409.4687052
2019-02-01 00:32:00,468.6597731,453.1818801
2019-02-01 00:32:10,470.5811855,471.3660761
2019-02-01 00:32:20,462.1394555,466.6974053
2019-02-01 00:32:30,450.148772,419.3532081
2019-02-01 00:32:40,464.0821565,431.2057721
2019-02-01 00:32:50,462.1223841,499.8543101
2019-02-01 00:33:00,457.545264,476.5764882
2019-02-01 00:33:10,452.4214482,443.9682713
2019-02-01 00:33:20,457.2899808,432.629193
2019-02-01 00:33:30,452.7607206,428.3441874
2019-02-01 00:33:40,437.9932859,421.4537091
2019-02-01 00:33:50,483.6479651,475.776869
2019-02-01 00:34:00,453.1874036,471.0645012
2019-02-01 00:34:10,426.4630419,430.5142116
2019-02-01 00:34:20,450.1032041,419.5941729
2019-02-01 00:34:30,411.3573083,415.4382681
2019-02-01 00:34:40,407.2829853,411.3235251
2019-02-01 00:34:50,433.6930952,414.7633802
2019-02-01 00:35:00,407.0510669,438.8309609
2019-02-01 00:35:10,394.1339357,460.3848399
2019-02-01 00:35:20,390.2301998,420.7538733
2019-02-01 00:35:30,394.3155965,419.0014155
2019-02-01 00:35:40,443.7199422,463.3636034
2019-02-01 00:35:50,439.3250744,458.7741729
2019-02-01 00:36:00,400.21194,453.4582028
2019-02-01 00:36:10,437.502359,440.4835094
2019-02-01 00:36:20,406.3422977,449.028272
2019-02-01 00:36:30,402.3176369,418.8929175
2019-02-01 00:36:40,436.7294229,429.1491525
2019-02-01 00:36:50,442.9214621,396.6876335
2019-02-01 00:37:00,404.7937739,392.7585959
2019-02-01 00:37:10,425.8894169,405.9993011
2019-02-01 00:37:20,393.1397223,405.9770333
2019-02-01 00:37:30,389.245823,371.1080379
2019-02-01 00:37:40,465.9352449,425.5517619
2019-02-01 00:37:50,465.9567168,438.2122868
2019-02-01 00:38:00,465.9781889,431.4222059
2019-02-01 00:38:10,461.3628483,427.1491295
2019-02-01 00:38:20,456.79322,394.8885278
2019-02-01 00:38:30,454.1182788,427.9593405
2019-02-01 00:38:40,449.6204034,422.2235796
2019-02-01 00:38:50,410.9160455,399.0055163
2019-02-01 00:39:00,453.4630578,421.4727426
2019-02-01 00:39:10,398.5646442,424.8273608
2019-02-01 00:39:20,394.6170038,405.6355161
2019-02-01 00:39:30,479.9018376,415.0464231
2019-02-01 00:39:40,451.6388928,422.1768291
2019-02-01 00:39:50,429.9704168,401.3588525
2019-02-01 00:40:00,451.8671412,416.5595103
2019-02-01 00:40:10,444.844946,400.6330986
2019-02-01 00:40:20,434.9503158,438.409286
2019-02-01 00:40:30,413.0693594,400.6699983
2019-02-01 00:40:40,417.7209797,396.7014984
2019-02-01 00:40:50,438.7321844,430.1019344
2019-02-01 00:41:00,434.3866896,425.8419195
2019-02-01 00:41:10,381.0341285,396.7740207
2019-02-01 00:41:20,502.4012744,468.5092497
2019-02-01 00:41:30,459.1534022,442.7708201
2019-02-01 00:41:40,454.6056383,404.6560754
2019-02-01 00:41:50,453.6282377,443.9682161
2019-02-01 00:42:00,442.3874198,451.5303398
2019-02-01 00:42:10,427.7710092,412.6615526
2019-02-01 00:42:20,406.7899496,403.5689628
2019-02-01 00:42:30,423.8477784,398.1681599
2019-02-01 00:42:40,452.1349626,408.8340278
2019-02-01 00:42:50,413.2141247,389.0144145
2019-02-01 00:43:00,423.5698713,406.5014439
2019-02-01 00:43:10,469.730163,441.3799647
2019-02-01 00:43:20,453.993159,403.3849395
2019-02-01 00:43:30,434.0363693,416.1178923
2019-02-01 00:43:40,430.7549894,454.4434095
2019-02-01 00:43:50,426.4884908,414.3508718
2019-02-01 00:44:00,422.2642497,380.5448157
2019-02-01 00:44:10,442.8263805,457.3612862
2019-02-01 00:44:20,435.6582704,436.3258871
2019-02-01 00:44:30,431.3432025,398.7659229
2019-02-01 00:44:40,431.3630429,379.6099074
2019-02-01 00:44:50,440.4932592,406.38329
2019-02-01 00:45:00,417.9993642,371.4008531
2019-02-01 00:45:10,466.9012196,441.4934771
2019-02-01 00:45:20,466.9226916,458.9269295
2019-02-01 00:45:30,479.4160729,448.4901276
2019-02-01 00:45:40,474.6675899,437.5416239
2019-02-01 00:45:50,429.2294327,436.4449445
2019-02-01 00:46:00,504.923189,444.816263
2019-02-01 00:46:10,461.4581972,439.5654939
2019-02-01 00:46:20,439.3990583,396.8196728
2019-02-01 00:46:30,480.830498,397.1295498
2019-02-01 00:46:40,449.5421787,386.7583089
2019-02-01 00:46:50,424.9837439,382.9275696
2019-02-01 00:47:00,461.5642761,448.6464801
2019-02-01 00:47:10,451.1727029,433.242737
2019-02-01 00:47:20,432.2643738,428.951579
2019-02-01 00:47:30,457.0346109,399.6187878
2019-02-01 00:47:40,448.4141099,389.6278806
2019-02-01 00:47:50,462.5955695,441.0745578
2019-02-01 00:48:00,458.0136752,403.105799
2019-02-01 00:48:10,435.2469249,414.5674446
2019-02-01 00:48:20,458.0557688,425.7198045
2019-02-01 00:48:30,453.5188373,421.503153
2019-02-01 00:48:40,449.0268422,406.1137758
2019-02-01 00:48:50,475.7406957,432.37671
2019-02-01 00:49:00,471.0285963,420.5235776
2019-02-01 00:49:10,466.3631682,416.3583899
2019-02-01 00:49:20,474.5417538,424.3667624
2019-02-01 00:49:30,462.9359763,420.1635071
2019-02-01 00:49:40,458.3507007,416.0018832
2019-02-01 00:49:50,476.2675374,408.5845998
2019-02-01 00:50:00,479.209961,414.6699297
2019-02-01 00:50:10,471.6780699,436.9667033
2019-02-01 00:50:20,467.006202,399.3515466
2019-02-01 00:50:30,431.0946705,432.6585119
2019-02-01 00:50:40,489.7229852,435.9856037
2019-02-01 00:50:50,484.8723833,431.6672591
2019-02-01 00:51:00,480.0698246,427.3916858
2019-02-01 00:51:10,447.607538,417.6165656
2019-02-01 00:51:20,443.1740778,411.8695245
2019-02-01 00:51:30,438.7845293,407.7900411
2019-02-01 00:51:40,433.7899125,424.8511961
2019-02-01 00:51:50,443.0449127,421.9490796
2019-02-01 00:52:00,411.6870401,398.5900737
2019-02-01 00:52:10,425.2587836,408.2466032
2019-02-01 00:52:20,425.2783028,414.3636657
2019-02-01 00:52:30,421.0660028,398.1229478
2019-02-01 00:52:40,493.3713693,416.0420619
2019-02-01 00:52:50,455.4324134,419.1940863
2019-02-01 00:53:00,450.003566,449.3181638
2019-02-01 00:53:10,445.5463634,417.3614966
2019-02-01 00:53:20,441.1333076,394.8269519
2019-02-01 00:53:30,440.2831674,428.2772421
2019-02-01 00:53:40,435.9222407,424.0352321
2019-02-01 00:53:50,405.0672348,402.0891462
2019-02-01 00:54:00,436.4033519,431.6799567
2019-02-01 00:54:10,410.5055996,394.519877
2019-02-01 00:54:20,394.812555,390.6122244
2019-02-01 00:54:30,434.1050735,448.9230251
2019-02-01 00:54:40,430.9259661,448.9436172
2019-02-01 00:54:50,407.0160732,444.4969038
2019-02-01 00:55:00,413.6169261,423.2724755
2019-02-01 00:55:10,430.0990164,412.0219616
2019-02-01 00:55:20,394.6804287,422.6263604
2019-02-01 00:55:30,381.9600678,386.2456301
2019-02-01 00:55:40,382.5605409,382.9964207
2019-02-01 00:55:50,397.0922694,410.4103473
2019-02-01 00:56:00,393.1591293,406.3452938
2019-02-01 00:56:10,368.2174881,356.4367857
2019-02-01 00:56:20,452.9330184,453.6636045
2019-02-01 00:56:30,448.4467812,398.7408242
2019-02-01 00:56:40,409.8433587,394.7913521
2019-02-01 00:56:50,434.0697666,432.0166238
2019-02-01 00:57:00,427.0487232,394.8275487
2019-02-01 00:57:10,422.8188627,390.9168347
2019-02-01 00:57:20,432.9194691,416.4513557
2019-02-01 00:57:30,431.6536424,422.4936114
2019-02-01 00:57:40,430.6680675,411.4402538
2019-02-01 00:57:50,426.4023543,407.3649896
2019-02-01 00:58:00,397.7661819,423.5979333
2019-02-01 00:58:10,417.781338,432.1750553
2019-02-01 00:58:20,413.6432637,427.8944127
2019-02-01 00:58:30,393.0820077,406.6247649
2019-02-01 00:58:40,441.6634433,395.0085321
2019-02-01 00:58:50,408.7645182,391.0960172
2019-02-01 00:59:00,373.5770334,387.2222544
2019-02-01 00:59:10,418.9672701,445.0269725
2019-02-01 00:59:20,425.9440817,391.1497719
2019-02-01 00:59:30,389.2777341,387.2754743
2019-02-01 00:59:40,405.6011391,403.5149196
2019-02-01 00:59:50,405.6197177,419.5944336
2019-02-01 01:00:00,401.6020943,383.4746774
2019-02-01 01:00:10,496.6558284,548.9661524
2019-02-01 01:00:20,496.7072297,555.8676279
2019-02-01 01:00:30,516.5301189,550.57457
2019-02-01 01:00:40,511.4434311,527.8856912
2019-02-01 01:00:50,467.4440295,517.9817376
2019-02-01 01:01:00,520.0571334,554.0055263
2019-02-01 01:01:10,475.3166862,508.4495003
2019-02-01 01:01:20,475.2803516,483.1245017
2019-02-01 01:01:30,488.8822884,516.2074952
2019-02-01 01:01:40,484.06784,503.4641979
2019-02-01 01:01:50,479.3007986,498.5061434
2019-02-01 01:02:00,507.6338496,517.3260575
2019-02-01 01:02:10,505.4980323,543.0435297
2019-02-01 01:02:20,462.010068,496.3255287
2019-02-01 01:02:30,501.5748392,517.1674793
2019-02-01 01:02:40,506.1926297,517.2209261
2019-02-01 01:02:50,497.8178633,482.274174
2019-02-01 01:03:00,492.9153764,477.5247606
2019-02-01 01:03:10,450.5098731,453.81419
2019-02-01 01:03:20,473.012387,493.3125233
2019-02-01 01:03:30,468.3541683,457.2290876
2019-02-01 01:03:40,445.0989314,468.2624895
2019-02-01 01:03:50,490.8719213,517.1859035
2019-02-01 01:04:00,442.1702274,512.0926482
2019-02-01 01:04:10,437.8157231,507.0495459
2019-02-01 01:04:20,452.0254907,523.1752287
2019-02-01 01:04:30,447.5739219,507.1542401
2019-02-01 01:04:40,443.1661877,502.1597553
2019-02-01 01:04:50,464.2755405,468.2305724
2019-02-01 01:05:00,464.3234517,468.2788919
2019-02-01 01:05:10,439.7437068,468.9063096
2019-02-01 01:05:20,435.4130664,463.1359199
2019-02-01 01:05:30,435.4579854,482.221142
2019-02-01 01:05:40,484.698876,483.0960926
2019-02-01 01:05:50,460.5936624,441.5352669
2019-02-01 01:06:00,465.67625,452.6657705
2019-02-01 01:06:10,507.5605575,460.1237781
2019-02-01 01:06:20,455.9564489,462.0385644
2019-02-01 01:06:30,433.7355842,444.6588248
2019-02-01 01:06:40,434.3464091,461.7730565
2019-02-01 01:06:50,430.2430259,431.3142546
2019-02-01 01:07:00,425.6593106,427.066583
2019-02-01 01:07:10,408.7566612,433.1092809
2019-02-01 01:07:20,425.9212445,443.224487
2019-02-01 01:07:30,421.7266709,418.8164957
2019-02-01 01:07:40,491.8319679,513.3762428
2019-02-01 01:07:50,467.8418996,493.7763387
2019-02-01 01:08:00,487.48758,474.9247233
2019-02-01 01:08:10,482.6866661,470.2475318
2019-02-01 01:08:20,467.3745036,457.6495913
2019-02-01 01:08:30,484.833731,542.6308536
2019-02-01 01:08:40,480.0589374,495.9481545
2019-02-01 01:08:50,442.7263049,477.4640147
2019-02-01 01:09:00,473.0912285,489.2156271
2019-02-01 01:09:10,468.4320639,465.8561267
2019-02-01 01:09:20,463.8187796,461.2682109
2019-02-01 01:09:30,503.0548554,509.8637267
2019-02-01 01:09:40,499.0997454,489.4170476
2019-02-01 01:09:50,494.1844191,447.3123153
2019-02-01 01:10:00,470.8920059,482.9794949
2019-02-01 01:10:10,457.1802632,467.8987218
2019-02-01 01:10:20,493.5889419,490.599692
2019-02-01 01:10:30,451.1252811,485.768057
2019-02-01 01:10:40,465.3916127,461.6479607
2019-02-01 01:10:50,508.2842403,485.8679649
2019-02-01 01:11:00,464.5563221,481.0829147
2019-02-01 01:11:10,442.3742198,476.3449848
2019-02-01 01:11:20,481.260291,503.4096248
2019-02-01 01:11:30,484.3782348,485.2444883
2019-02-01 01:11:40,463.9691531,480.465558
2019-02-01 01:11:50,454.4187507,529.7219538
2019-02-01 01:12:00,449.9433983,486.4167012
2019-02-01 01:12:10,445.5121167,444.5700242
2019-02-01 01:12:20,474.8446169,497.7931526
2019-02-01 01:12:30,478.1107349,502.7831682
2019-02-01 01:12:40,449.7364473,467.9678822
2019-02-01 01:12:50,431.180559,463.3590663
2019-02-01 01:13:00,438.3241943,463.4066474
2019-02-01 01:13:10,474.2824068,501.0973959
2019-02-01 01:13:20,469.611387,496.162286
2019-02-01 01:13:30,464.9863655,475.1423463
2019-02-01 01:13:40,488.4026415,477.074262
2019-02-01 01:13:50,464.1516357,485.4175886
2019-02-01 01:14:00,424.2203844,454.680275
2019-02-01 01:14:10,471.3147117,486.8670446
2019-02-01 01:14:20,442.4658512,482.0720532
2019-02-01 01:14:30,414.8248766,477.3242813
2019-02-01 01:14:40,443.5463238,465.7948778
2019-02-01 01:14:50,426.6122277,471.5902845
2019-02-01 01:15:00,422.4106484,462.607031
2019-02-01 01:15:10,475.2348839,526.0701164
2019-02-01 01:15:20,514.8998673,485.6442203
2019-02-01 01:15:30,502.6268262,511.4522255
2019-02-01 01:15:40,497.6765802,495.6378209
2019-02-01 01:15:50,474.1948169,480.5276226
2019-02-01 01:16:00,505.5677141,489.8504649
2019-02-01 01:16:10,462.0733488,477.0509417
2019-02-01 01:16:20,457.5224847,476.3205818
2019-02-01 01:16:30,481.5258765,475.2177734
2019-02-01 01:16:40,476.7834185,422.0838086
2019-02-01 01:16:50,472.0876631,417.92678
2019-02-01 01:17:00,445.1211638,501.1710645
2019-02-01 01:17:10,479.9642438,463.2253616
2019-02-01 01:17:20,443.0910465,458.6631227
2019-02-01 01:17:30,454.2561533,481.6495769
2019-02-01 01:17:40,460.0182918,483.2818035
2019-02-01 01:17:50,475.6882274,506.3529902
2019-02-01 01:18:00,471.0032237,480.2296407
2019-02-01 01:18:10,466.3643573,481.681031
2019-02-01 01:18:20,434.8533725,484.5207663
2019-02-01 01:18:30,430.5705335,444.5633973
2019-02-01 01:18:40,423.7347477,439.2917726
2019-02-01 01:18:50,461.0418165,468.0605909
2019-02-01 01:19:00,435.8948679,463.450682
2019-02-01 01:19:10,416.1583155,458.8861709
2019-02-01 01:19:20,445.8421442,466.7939868
2019-02-01 01:19:30,440.6148753,458.9800481
2019-02-01 01:19:40,402.7083623,454.459554
2019-02-01 01:19:50,431.9800106,438.6611846
2019-02-01 01:20:00,450.1194324,454.7197382
2019-02-01 01:20:10,432.0683472,425.0481539
2019-02-01 01:20:20,427.8128885,420.8618373
2019-02-01 01:20:30,410.6563514,388.5205529
2019-02-01 01:20:40,439.8878367,463.9247852
2019-02-01 01:20:50,435.55535,459.3555567
2019-02-01 01:21:00,424.3963637,405.9556779
2019-02-01 01:21:10,450.4415607,449.7724185
2019-02-01 01:21:20,446.0051154,446.6990546
2019-02-01 01:21:30,407.6348282,408.269067
2019-02-01 01:21:40,433.332549,453.2208263
2019-02-01 01:21:50,429.0645987,433.8876602
2019-02-01 01:22:00,424.8386798,414.7542611
2019-02-01 01:22:10,424.8820602,415.9565346
2019-02-01 01:22:20,441.8378961,433.4230458
2019-02-01 01:22:30,403.8260939,429.1541865
2019-02-01 01:22:40,432.7415615,454.0470597
2019-02-01 01:22:50,450.0110337,454.0934039
2019-02-01 01:23:00,425.9128445,481.7966429
2019-02-01 01:23:10,421.7179368,441.5506452
2019-02-01 01:23:20,381.9955907,435.514056
2019-02-01 01:23:30,426.1713065,481.331766
2019-02-01 01:23:40,421.9123106,439.9222304
2019-02-01 01:23:50,417.7874016,453.8339021
2019-02-01 01:24:00,446.1045771,451.6678245
2019-02-01 01:24:10,392.1189411,449.5056812
2019-02-01 01:24:20,388.2568485,410.8341638
2019-02-01 01:24:30,434.0849154,431.7627662
2019-02-01 01:24:40,400.7273942,466.383924
2019-02-01 01:24:50,396.7805021,426.2603378
2019-02-01 01:25:00,404.6130858,424.4855813
2019-02-01 01:25:10,429.9409284,424.5288462
2019-02-01 01:25:20,434.3061996,453.7425656
2019-02-01 01:25:30,396.9422832,449.2734917
2019-02-01 01:25:40,409.4947521,404.5244276
2019-02-01 01:25:50,424.3466277,451.8902963
2019-02-01 01:26:00,398.8828914,447.439452
2019-02-01 01:26:10,389.2408119,408.9456482
2019-02-01 01:26:20,471.5388413,464.6298323
2019-02-01 01:26:30,432.05331,431.4728637
2019-02-01 01:26:40,427.7978303,413.6580279
2019-02-01 01:26:50,415.0564014,442.5339017
2019-02-01 01:27:00,410.968323,443.2024269
2019-02-01 01:27:10,406.9205057,428.8316408
2019-02-01 01:27:20,445.3143582,438.2643962
2019-02-01 01:27:30,463.0854399,438.3090018
2019-02-01 01:27:40,427.4992758,450.6667452
2019-02-01 01:27:50,423.28862,431.3725959
2019-02-01 01:28:00,390.7606656,430.2369594
2019-02-01 01:28:10,430.0264353,465.6295526
2019-02-01 01:28:20,405.7322574,455.7028155
2019-02-01 01:28:30,395.1647532,431.0401284
2019-02-01 01:28:40,397.6072184,456.0788033
2019-02-01 01:28:50,380.1161337,469.5602222
2019-02-01 01:29:00,376.3721511,429.1632639
2019-02-01 01:29:10,407.7307416,439.0648694
2019-02-01 01:29:20,396.1580412,433.5646095
2019-02-01 01:29:30,392.2560405,429.2941686
2019-02-01 01:29:40,381.4444133,397.8646251
2019-02-01 01:29:50,392.335781,402.0060053
2019-02-01 01:30:00,388.4714159,383.6432441
2019-02-01 01:30:10,545.26914,473.5786046
2019-02-01 01:30:20,523.0787876,477.5658153
2019-02-01 01:30:30,507.6982316,435.0645368
2019-02-01 01:30:40,502.6975676,430.7792912
2019-02-01 01:30:50,484.9147961,426.5362494
2019-02-01 01:31:00,481.1269116,471.472049
2019-02-01 01:31:10,476.3879517,430.9105554
2019-02-01 01:31:20,471.6956643,427.9688003
2019-02-01 01:31:30,495.4492619,468.0994395
2019-02-01 01:31:40,477.6903944,443.4957788
2019-02-01 01:31:50,461.2448729,439.1274564
2019-02-01 01:32:00,511.6481136,448.9360226
2019-02-01 01:32:10,513.8268245,449.2326897
2019-02-01 01:32:20,469.6214481,444.8078465
2019-02-01 01:32:30,498.069636,445.9007946
2019-02-01 01:32:40,502.980533,443.8396617
2019-02-01 01:32:50,520.5470948,472.3858983
2019-02-01 01:33:00,494.3687627,431.7457359
2019-02-01 01:33:10,499.9732667,435.7638852
2019-02-01 01:33:20,466.1909829,448.2954608
2019-02-01 01:33:30,461.599071,437.4775535
2019-02-01 01:33:40,438.6784188,424.4807682
